"inputs[""Boronate in Solvent""].components[0].identifiers[0].value","inputs[""Boronate in Solvent""].components[1].identifiers[0].value","inputs[""Ligand in Solvent""].components[0].identifiers[0].value","inputs[""Ligand in Solvent""].components[0].amount.moles.value","inputs[""Ligand in Solvent""].components[0].amount.moles.units","inputs[""Ligand in Solvent""].components[0].reaction_role","inputs[""Ligand in Solvent""].components[1].identifiers[0].type","inputs[""Ligand in Solvent""].components[1].identifiers[0].value","inputs[""Ligand in Solvent""].components[1].amount.volume.value","inputs[""Ligand in Solvent""].components[1].amount.volume.units","inputs[""Ligand in Solvent""].components[1].amount.volume_includes_solutes","inputs[""Ligand in Solvent""].components[1].reaction_role","inputs[""Aryl Halide""].components[0].identifiers[0].value","inputs[""Solvent_1""].components[0].identifiers[0].value","inputs[""Base in Solvent""].components[0].identifiers[0].value","inputs[""Base in Solvent""].components[0].amount.moles.value","inputs[""Base in Solvent""].components[0].amount.moles.units","inputs[""Base in Solvent""].components[0].reaction_role","inputs[""Base in Solvent""].components[1].identifiers[0].type","inputs[""Base in Solvent""].components[1].identifiers[0].value","inputs[""Base in Solvent""].components[1].amount.volume.value","inputs[""Base in Solvent""].components[1].amount.volume.units","inputs[""Base in Solvent""].components[1].reaction_role",outcomes[0].products[0].measurements[0].percentage.value,provenance.record_modified[1].time.value,reaction_id,"inputs[""Ligand in Solvent""].components[0].amount.volume.value","inputs[""Ligand in Solvent""].components[0].amount.volume.units","inputs[""Ligand in Solvent""].components[0].amount.volume_includes_solutes","inputs[""Base in Solvent""].components[0].amount.volume.value","inputs[""Base in Solvent""].components[0].amount.volume.units"
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[F-].[Cs+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,0.0,2021-03-04 13:56:43.541797,ord-b14447ede2f6414f98eaff0021a5193a,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],Cc1ccccc1,,,SOLVENT,,,,,,,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[F-].[Cs+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,0.0,2021-03-04 13:56:43.548553,ord-c6349c853c8b405fac346556cd2951a7,1.0,MICROLITER,True,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],CC(C)(C)P(C(C)(C)C)C(C)(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,30.969999313354492,2021-03-04 13:56:43.555540,ord-557d1e561afb4fcfb48925d06caf554a,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,33.25,2021-03-04 13:56:43.562695,ord-aa559aa6e62841a097920b1468307a8a,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,42.52000045776367,2021-03-04 13:56:43.569549,ord-cb19de910cda42bea4bcd9d2ad0b62dd,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,17.520000457763672,2021-03-04 13:56:43.576722,ord-551a6a017b3c46e4a1b7ee489919690e,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],Cc1ccccc1P(c2ccccc2C)c3ccccc3C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,30.639999389648438,2021-03-04 13:56:43.584004,ord-f5d69a64468c43a5b523c2354403be10,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,39.72999954223633,2021-03-04 13:56:43.590697,ord-6ea566f37ade4bf88bdbeb6ea373c779,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,21.770000457763672,2021-03-04 13:56:43.598635,ord-53fc73cd432c4591b435345125418b72,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,44.0,2021-03-04 13:56:43.605301,ord-a8ef1cc7a2774ff4b6136516956a516d,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,33.33000183105469,2021-03-04 13:56:43.612188,ord-30e18af7d9bf4b06bd865bf1ca1d818f,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,34.5099983215332,2021-03-04 13:56:43.619502,ord-4369c883e006487cb6c15d85d9439c24,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,0.0,2021-03-04 13:56:43.626320,ord-3c96e00f68654bf0ba9aae1a64855938,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],Cc1ccccc1,,,SOLVENT,,,,,,,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,19.149999618530273,2021-03-04 13:56:43.633106,ord-39ff9097f7ed46a19c4359973da55b0f,1.0,MICROLITER,True,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],CC(C)(C)P(C(C)(C)C)C(C)(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,O,,,SOLVENT,,,,,,0.0,2021-03-04 13:56:43.639770,ord-c58208b16ef144038336088da6478350,,,,1.0,MICROLITER
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,O,,,SOLVENT,,,,,,0.0,2021-03-04 13:56:43.646326,ord-8726368090e7474597c780ba9e2c2ca6,,,,1.0,MICROLITER
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,O,,,SOLVENT,,,,,,0.0,2021-03-04 13:56:43.653014,ord-4325c4d67f594dfb81760fbd167026d2,,,,1.0,MICROLITER
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,O,,,SOLVENT,,,,,,0.0,2021-03-04 13:56:43.659924,ord-2029786318224267b80b923949925fd9,,,,1.0,MICROLITER
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],Cc1ccccc1P(c2ccccc2C)c3ccccc3C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,O,,,SOLVENT,,,,,,0.0,2021-03-04 13:56:43.666672,ord-be966d3f409d4e91a907d7c0d7dd3e3e,,,,1.0,MICROLITER
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,O,,,SOLVENT,,,,,,0.0,2021-03-04 13:56:43.673100,ord-ca155c6d0ed946e4b880320a6eccac3b,,,,1.0,MICROLITER
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,O,,,SOLVENT,,,,,,0.0,2021-03-04 13:56:43.679808,ord-edf61e951c90411d98fec4621f570b12,,,,1.0,MICROLITER
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,O,,,SOLVENT,,,,,,0.0,2021-03-04 13:56:43.686437,ord-6fc787a6653e4fa286e4fd327cd9ccce,,,,1.0,MICROLITER
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,O,,,SOLVENT,,,,,,0.0,2021-03-04 13:56:43.693135,ord-dfdc1d688969409f99fd04101362bfe1,,,,1.0,MICROLITER
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,O,,,SOLVENT,,,,,,0.0,2021-03-04 13:56:43.699736,ord-d4647b79a1c245fe98765dd967487710,,,,1.0,MICROLITER
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,O,,,SOLVENT,,,,,,0.0,2021-03-04 13:56:43.705868,ord-8f02eb4721054e19915fbed6493462c9,,,,1.0,MICROLITER
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],Cc1ccccc1,,,SOLVENT,,,,,,,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,O,,,SOLVENT,,,,,,0.0,2021-03-04 13:56:43.712303,ord-aeb4840a331c4b38b92318306f6256da,1.0,MICROLITER,True,1.0,MICROLITER
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],CC(C)(C)P(C(C)(C)C)C(C)(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,[OH-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,19.6299991607666,2021-03-04 13:56:43.718673,ord-9070df1825634195bdaf34c05b49c722,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,[OH-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,58.220001220703125,2021-03-04 13:56:43.725547,ord-60e9d2207efe48349fe0002e2ba46d37,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,[OH-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,32.119998931884766,2021-03-04 13:56:43.731042,ord-bc96efc6eb784104a49c0ff35bc56792,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,[OH-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,35.02000045776367,2021-03-04 13:56:43.736681,ord-d817f3c8357049e183652f4cd9b13b7f,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],Cc1ccccc1P(c2ccccc2C)c3ccccc3C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,[OH-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,17.459999084472656,2021-03-04 13:56:43.743781,ord-9fcbc513a6bd4fa69dd369e7379cf35f,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,[OH-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,40.970001220703125,2021-03-04 13:56:43.753555,ord-56a49de159904f9c8209d145bb74ef46,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,[OH-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,39.47999954223633,2021-03-04 13:56:43.765417,ord-07892f1adb0d4f5d961b86348d4c9608,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,[OH-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,55.75,2021-03-04 13:56:43.783025,ord-f8b179a72bbe4ea588cf4a1dda57d3ff,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,[OH-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,33.66999816894531,2021-03-04 13:56:43.799758,ord-ff323825c05e4a75a186fc516f793c49,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,[OH-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,0.0,2021-03-04 13:56:43.815964,ord-d40d742f82404030b5f887215738afab,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,[OH-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,0.0,2021-03-04 13:56:43.828151,ord-268a7a0976de4c77b24b00ac08e9438a,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],Cc1ccccc1,,,SOLVENT,,,,,,,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,[OH-].[Na+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,20.860000610351562,2021-03-04 13:56:43.837183,ord-f7c620cf6d754aa8b2116597ac706020,1.0,MICROLITER,True,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],CC(C)(C)P(C(C)(C)C)C(C)(C)C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,43.959999084472656,2021-03-04 13:56:43.848421,ord-f45f44bd77ca4528aec2841ee2aa3d09,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],c1ccc(cc1)P(c2ccccc2)c3ccccc3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,65.58000183105469,2021-03-04 13:56:43.859506,ord-ce36d3fd7ee2449896632458086bc896,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,44.72999954223633,2021-03-04 13:56:43.871628,ord-71b2a1dca30a43acaf750eb5dcf8827f,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,56.099998474121094,2021-03-04 13:56:43.881407,ord-3dd53efc1abc435cb6c0499915ef2a5a,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],Cc1ccccc1P(c2ccccc2C)c3ccccc3C,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,52.959999084472656,2021-03-04 13:56:43.891748,ord-d57ef8e07a7048d084890facb60efa93,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,56.93000030517578,2021-03-04 13:56:43.902201,ord-e352e1fd99a94da5a62fa95310c1c306,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,44.25,2021-03-04 13:56:43.914617,ord-6719b85bc96f4831948af281ca323ce1,,,,,
OB(C1=CC=C2N=CC=CC2=C1)O.[H]Cl,[H]O[H],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],0.05000000074505806,MICROMOLE,CATALYST,SMILES,Cc1ccccc1,1.0,MICROLITER,True,SOLVENT,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,CN(C)C=O,[OH-].[K+],1.0,MICROMOLE,REAGENT,SMILES,O,1.0,MICROLITER,SOLVENT,71.87999725341797,2021-03-04 13:56:43.930335,ord-914ad2f3866b41cda06d19dd7e5a2c0c,,,,,
