ReactionID,Aryl Halide,Boronate,Ligand,Base,Solvent,Yield
4646,R1_B(OH)2,R2_Br,P(Cy)3,LiOtBu,MeOH,0
4647,R1_B(OH)2,R2_Br,AmPhos,LiOtBu,MeOH,0
4648,R1_B(OH)2,R2_Br,PPh3,LiOtBu,MeOH,19.51000023
4649,R1_B(OH)2,R2_Br,P(o-Tol)3,LiOtBu,MeOH,69.05999756
4650,R1_B(OH)2,R2_Br,cataCXium A,LiOtBu,MeOH,83.36000061
4651,R1_B(OH)2,R2_Br,SPhos,LiOtBu,MeOH,0
4652,R1_B(OH)2,R2_Br,dtbpf,LiOtBu,MeOH,0
4653,R1_B(OH)2,R2_Br,XPhos,LiOtBu,MeOH,92.19000244
4654,R1_B(OH)2,R2_Br,dppf,LiOtBu,MeOH,0
4655,R1_B(OH)2,R2_Br,Xantphos,LiOtBu,MeOH,0
4656,R1_B(OH)2,R2_Br,Tol,LiOtBu,MeOH,58.20999908
4657,R1_B(OH)2,R2_Br,P(tBu)3,NaHCO3,MeOH,56.20000076
4658,R1_B(OH)2,R2_Br,P(Cy)3,NaHCO3,MeOH,50.56000137
4659,R1_B(OH)2,R2_Br,AmPhos,NaHCO3,MeOH,40.59999847
4660,R1_B(OH)2,R2_Br,PPh3,NaHCO3,MeOH,41.56000137
4661,R1_B(OH)2,R2_Br,P(o-Tol)3,NaHCO3,MeOH,66.91999817
4662,R1_B(OH)2,R2_Br,cataCXium A,NaHCO3,MeOH,66.51000214
4663,R1_B(OH)2,R2_Br,SPhos,NaHCO3,MeOH,23.01000023
4664,R1_B(OH)2,R2_Br,dtbpf,NaHCO3,MeOH,31.37000084
4665,R1_B(OH)2,R2_Br,XPhos,NaHCO3,MeOH,36.27999878
4666,R1_B(OH)2,R2_Br,dppf,NaHCO3,MeOH,0
4667,R1_B(OH)2,R2_Br,Xantphos,NaHCO3,MeOH,0
4668,R1_B(OH)2,R2_Br,Tol,NaHCO3,MeOH,31.48999977
4669,R1_B(OH)2,R2_Br,P(tBu)3,Et3N,MeOH,0
4670,R1_B(OH)2,R2_Br,P(Cy)3,Et3N,MeOH,39.72000122
4671,R1_B(OH)2,R2_Br,AmPhos,Et3N,MeOH,42.22999954
4672,R1_B(OH)2,R2_Br,PPh3,Et3N,MeOH,37.25999832
4673,R1_B(OH)2,R2_Br,P(o-Tol)3,Et3N,MeOH,58.84000015
4674,R1_B(OH)2,R2_Br,cataCXium A,Et3N,MeOH,56.74000168
4675,R1_B(OH)2,R2_Br,SPhos,Et3N,MeOH,21.70999908
4676,R1_B(OH)2,R2_Br,dtbpf,Et3N,MeOH,35.02999878
4677,R1_B(OH)2,R2_Br,XPhos,Et3N,MeOH,26.87000084
4678,R1_B(OH)2,R2_Br,dppf,Et3N,MeOH,0
4679,R1_B(OH)2,R2_Br,Xantphos,Et3N,MeOH,0
4680,R1_B(OH)2,R2_Br,Tol,Et3N,MeOH,27.04000092
4681,R1_B(OH)2,R2_Br,P(tBu)3,CsF,MeOH,54.02000046
4682,R1_B(OH)2,R2_Br,P(Cy)3,CsF,MeOH,65.54000092
4683,R1_B(OH)2,R2_Br,AmPhos,CsF,MeOH,54.54000092
4684,R1_B(OH)2,R2_Br,PPh3,CsF,MeOH,59.36999893
4685,R1_B(OH)2,R2_Br,P(o-Tol)3,CsF,MeOH,68.56999969
4686,R1_B(OH)2,R2_Br,cataCXium A,CsF,MeOH,69.72000122
4687,R1_B(OH)2,R2_Br,SPhos,CsF,MeOH,57.99000168
4688,R1_B(OH)2,R2_Br,dtbpf,CsF,MeOH,59.65999985
4689,R1_B(OH)2,R2_Br,XPhos,CsF,MeOH,72.36000061
4690,R1_B(OH)2,R2_Br,dppf,CsF,MeOH,43.63999939
4691,R1_B(OH)2,R2_Br,Xantphos,CsF,MeOH,28.26000023
4692,R1_B(OH)2,R2_Br,Tol,CsF,MeOH,49.81999969
4693,R1_B(OH)2,R2_Br,P(tBu)3,K3PO4,MeOH,40.99000168
4694,R1_B(OH)2,R2_Br,P(Cy)3,K3PO4,MeOH,48.95000076
4695,R1_B(OH)2,R2_Br,AmPhos,K3PO4,MeOH,34.63999939
4696,R1_B(OH)2,R2_Br,PPh3,K3PO4,MeOH,27.94000053
4697,R1_B(OH)2,R2_Br,P(o-Tol)3,K3PO4,MeOH,51.99000168
4698,R1_B(OH)2,R2_Br,cataCXium A,K3PO4,MeOH,52.56000137
4699,R1_B(OH)2,R2_Br,SPhos,K3PO4,MeOH,0
4700,R1_B(OH)2,R2_Br,dtbpf,K3PO4,MeOH,21.32999992
4701,R1_B(OH)2,R2_Br,XPhos,K3PO4,MeOH,21.78000069
4702,R1_B(OH)2,R2_Br,dppf,K3PO4,MeOH,0
4703,R1_B(OH)2,R2_Br,Xantphos,K3PO4,MeOH,0
4704,R1_B(OH)2,R2_Br,Tol,K3PO4,MeOH,22.54000092
4705,R1_B(OH)2,R2_Br,P(tBu)3,None,MeCN,0
4706,R1_B(OH)2,R2_Br,P(Cy)3,None,MeCN,0
4707,R1_B(OH)2,R2_Br,AmPhos,None,MeCN,0
4708,R1_B(OH)2,R2_Br,PPh3,None,MeCN,0
4709,R1_B(OH)2,R2_Br,P(o-Tol)3,None,MeCN,0
4710,R1_B(OH)2,R2_Br,cataCXium A,None,MeCN,0
4711,R1_B(OH)2,R2_Br,SPhos,None,MeCN,0
4712,R1_B(OH)2,R2_Br,dtbpf,None,MeCN,0
4713,R1_B(OH)2,R2_Br,XPhos,None,MeCN,0
4714,R1_B(OH)2,R2_Br,dppf,None,MeCN,0
4715,R1_B(OH)2,R2_Br,Xantphos,None,MeCN,0
4716,R1_B(OH)2,R2_Br,Tol,None,MeCN,0
4717,R1_B(OH)2,R2_Br,P(tBu)3,NaOH,MeCN,0
4718,R1_B(OH)2,R2_Br,P(Cy)3,NaOH,MeCN,0
4719,R1_B(OH)2,R2_Br,AmPhos,NaOH,MeCN,21.10000038
4720,R1_B(OH)2,R2_Br,PPh3,NaOH,MeCN,0
4721,R1_B(OH)2,R2_Br,P(o-Tol)3,NaOH,MeCN,18.80999947
4722,R1_B(OH)2,R2_Br,cataCXium A,NaOH,MeCN,35.79999924
4723,R1_B(OH)2,R2_Br,SPhos,NaOH,MeCN,19.54000092
4724,R1_B(OH)2,R2_Br,dtbpf,NaOH,MeCN,35.04999924
4725,R1_B(OH)2,R2_Br,XPhos,NaOH,MeCN,16.35000038
4726,R1_B(OH)2,R2_Br,dppf,NaOH,MeCN,19.95999908
4727,R1_B(OH)2,R2_Br,Xantphos,NaOH,MeCN,0
4728,R1_B(OH)2,R2_Br,Tol,NaOH,MeCN,19.70000076
4729,R1_B(OH)2,R2_Br,P(tBu)3,KOH,MeCN,40.24000168
4730,R1_B(OH)2,R2_Br,P(Cy)3,KOH,MeCN,45.86000061
4731,R1_B(OH)2,R2_Br,AmPhos,KOH,MeCN,52.70000076
4732,R1_B(OH)2,R2_Br,PPh3,KOH,MeCN,30.5
4733,R1_B(OH)2,R2_Br,P(o-Tol)3,KOH,MeCN,27.55999947
4734,R1_B(OH)2,R2_Br,cataCXium A,KOH,MeCN,48.68999863
4735,R1_B(OH)2,R2_Br,SPhos,KOH,MeCN,29.34000015
4736,R1_B(OH)2,R2_Br,dtbpf,KOH,MeCN,33.22999954
4737,R1_B(OH)2,R2_Br,XPhos,KOH,MeCN,26.62999916
4738,R1_B(OH)2,R2_Br,dppf,KOH,MeCN,28.07999992
4739,R1_B(OH)2,R2_Br,Xantphos,KOH,MeCN,0
4740,R1_B(OH)2,R2_Br,Tol,KOH,MeCN,26.67000008
4741,R1_B(OH)2,R2_Br,P(tBu)3,LiOtBu,MeCN,54.08000183
4742,R1_B(OH)2,R2_Br,P(Cy)3,LiOtBu,MeCN,46.75
4743,R1_B(OH)2,R2_Br,AmPhos,LiOtBu,MeCN,46.65000153
4744,R1_B(OH)2,R2_Br,PPh3,LiOtBu,MeCN,30.63999939
4745,R1_B(OH)2,R2_Br,P(o-Tol)3,LiOtBu,MeCN,15.10999966
4746,R1_B(OH)2,R2_Br,cataCXium A,LiOtBu,MeCN,42.99000168
4747,R1_B(OH)2,R2_Br,SPhos,LiOtBu,MeCN,24.27000046
4748,R1_B(OH)2,R2_Br,dtbpf,LiOtBu,MeCN,25.70999908
4749,R1_B(OH)2,R2_Br,XPhos,LiOtBu,MeCN,21.36000061
4750,R1_B(OH)2,R2_Br,dppf,LiOtBu,MeCN,19.46999931
4751,R1_B(OH)2,R2_Br,Xantphos,LiOtBu,MeCN,0
4752,R1_B(OH)2,R2_Br,Tol,LiOtBu,MeCN,15.57999992
4753,R1_B(OH)2,R2_Br,P(tBu)3,NaHCO3,MeCN,49.00999832
4754,R1_B(OH)2,R2_Br,P(Cy)3,NaHCO3,MeCN,38.16999817
4755,R1_B(OH)2,R2_Br,AmPhos,NaHCO3,MeCN,43.47999954
4756,R1_B(OH)2,R2_Br,PPh3,NaHCO3,MeCN,15.89999962
4757,R1_B(OH)2,R2_Br,P(o-Tol)3,NaHCO3,MeCN,29.59000015
4758,R1_B(OH)2,R2_Br,cataCXium A,NaHCO3,MeCN,57.09999847
4759,R1_B(OH)2,R2_Br,SPhos,NaHCO3,MeCN,16.87000084
4760,R1_B(OH)2,R2_Br,dtbpf,NaHCO3,MeCN,19.71999931
4761,R1_B(OH)2,R2_Br,XPhos,NaHCO3,MeCN,17.46999931
4762,R1_B(OH)2,R2_Br,dppf,NaHCO3,MeCN,38.47000122
4763,R1_B(OH)2,R2_Br,Xantphos,NaHCO3,MeCN,0
4764,R1_B(OH)2,R2_Br,Tol,NaHCO3,MeCN,15.13000011
4765,R1_B(OH)2,R2_Br,P(tBu)3,Et3N,MeCN,25.63999939
4766,R1_B(OH)2,R2_Br,P(Cy)3,Et3N,MeCN,27.67000008
4767,R1_B(OH)2,R2_Br,AmPhos,Et3N,MeCN,42.86999893
4768,R1_B(OH)2,R2_Br,PPh3,Et3N,MeCN,14.21000004
4769,R1_B(OH)2,R2_Br,P(o-Tol)3,Et3N,MeCN,15.39000034
4770,R1_B(OH)2,R2_Br,cataCXium A,Et3N,MeCN,30.96999931
4771,R1_B(OH)2,R2_Br,SPhos,Et3N,MeCN,0
4772,R1_B(OH)2,R2_Br,dtbpf,Et3N,MeCN,0
4773,R1_B(OH)2,R2_Br,XPhos,Et3N,MeCN,0
4774,R1_B(OH)2,R2_Br,dppf,Et3N,MeCN,0
4775,R1_B(OH)2,R2_Br,Xantphos,Et3N,MeCN,0
4776,R1_B(OH)2,R2_Br,Tol,Et3N,MeCN,0
4777,R1_B(OH)2,R2_Br,P(tBu)3,CsF,MeCN,18.69000053
4778,R1_B(OH)2,R2_Br,P(Cy)3,CsF,MeCN,23.54999924
4779,R1_B(OH)2,R2_Br,AmPhos,CsF,MeCN,22.97999954
4780,R1_B(OH)2,R2_Br,PPh3,CsF,MeCN,14.44999981
4781,R1_B(OH)2,R2_Br,P(o-Tol)3,CsF,MeCN,21.32999992
4782,R1_B(OH)2,R2_Br,cataCXium A,CsF,MeCN,42.11999893
4783,R1_B(OH)2,R2_Br,SPhos,CsF,MeCN,25.45000076
4784,R1_B(OH)2,R2_Br,dtbpf,CsF,MeCN,27.57999992
4785,R1_B(OH)2,R2_Br,XPhos,CsF,MeCN,23.45000076
4786,R1_B(OH)2,R2_Br,dppf,CsF,MeCN,39.33000183
4787,R1_B(OH)2,R2_Br,Xantphos,CsF,MeCN,0
4788,R1_B(OH)2,R2_Br,Tol,CsF,MeCN,24.45000076
4789,R1_B(OH)2,R2_Br,P(tBu)3,K3PO4,MeCN,42.24000168
4790,R1_B(OH)2,R2_Br,P(Cy)3,K3PO4,MeCN,40.88999939
4791,R1_B(OH)2,R2_Br,AmPhos,K3PO4,MeCN,55.00999832
4792,R1_B(OH)2,R2_Br,PPh3,K3PO4,MeCN,34
4793,R1_B(OH)2,R2_Br,P(o-Tol)3,K3PO4,MeCN,33.18000031
4794,R1_B(OH)2,R2_Br,cataCXium A,K3PO4,MeCN,54
4795,R1_B(OH)2,R2_Br,SPhos,K3PO4,MeCN,25.02000046
4796,R1_B(OH)2,R2_Br,dtbpf,K3PO4,MeCN,29.79999924
4797,R1_B(OH)2,R2_Br,XPhos,K3PO4,MeCN,28.47999954
4798,R1_B(OH)2,R2_Br,dppf,K3PO4,MeCN,44.06999969
4799,R1_B(OH)2,R2_Br,Xantphos,K3PO4,MeCN,0
4800,R1_B(OH)2,R2_Br,Tol,K3PO4,MeCN,21.13999939
4801,R1_B(OH)2,R2_Br,P(tBu)3,None,THF,25.70000076
4802,R1_B(OH)2,R2_Br,P(Cy)3,None,THF,25.73999977
4803,R1_B(OH)2,R2_Br,AmPhos,None,THF,22.59000015
4804,R1_B(OH)2,R2_Br,PPh3,None,THF,0
4805,R1_B(OH)2,R2_Br,P(o-Tol)3,None,THF,0
4806,R1_B(OH)2,R2_Br,cataCXium A,None,THF,0
4807,R1_B(OH)2,R2_Br,SPhos,None,THF,0
4808,R1_B(OH)2,R2_Br,dtbpf,None,THF,18.96999931
4809,R1_B(OH)2,R2_Br,XPhos,None,THF,15.85999966
4810,R1_B(OH)2,R2_Br,dppf,None,THF,0
4811,R1_B(OH)2,R2_Br,Xantphos,None,THF,0
4812,R1_B(OH)2,R2_Br,Tol,None,THF,0
4813,R1_B(OH)2,R2_Br,P(tBu)3,NaOH,THF,30.12999916
4814,R1_B(OH)2,R2_Br,P(Cy)3,NaOH,THF,0
4815,R1_B(OH)2,R2_Br,AmPhos,NaOH,THF,28.48999977
4816,R1_B(OH)2,R2_Br,PPh3,NaOH,THF,21.73999977
4817,R1_B(OH)2,R2_Br,P(o-Tol)3,NaOH,THF,27.65999985
4818,R1_B(OH)2,R2_Br,cataCXium A,NaOH,THF,35.75999832
4819,R1_B(OH)2,R2_Br,SPhos,NaOH,THF,30.23999977
4820,R1_B(OH)2,R2_Br,dtbpf,NaOH,THF,41.27000046
4821,R1_B(OH)2,R2_Br,XPhos,NaOH,THF,23.71999931
4822,R1_B(OH)2,R2_Br,dppf,NaOH,THF,0
4823,R1_B(OH)2,R2_Br,Xantphos,NaOH,THF,19.45999908
4824,R1_B(OH)2,R2_Br,Tol,NaOH,THF,26.62000084
4825,R1_B(OH)2,R2_Br,P(tBu)3,KOH,THF,0
4826,R1_B(OH)2,R2_Br,P(Cy)3,KOH,THF,44.95000076
4827,R1_B(OH)2,R2_Br,AmPhos,KOH,THF,41.86999893
4828,R1_B(OH)2,R2_Br,PPh3,KOH,THF,30.94000053
4829,R1_B(OH)2,R2_Br,P(o-Tol)3,KOH,THF,0
4830,R1_B(OH)2,R2_Br,cataCXium A,KOH,THF,38.99000168
4831,R1_B(OH)2,R2_Br,SPhos,KOH,THF,38.20000076
4832,R1_B(OH)2,R2_Br,dtbpf,KOH,THF,49.97000122
4833,R1_B(OH)2,R2_Br,XPhos,KOH,THF,46.20999908
4834,R1_B(OH)2,R2_Br,dppf,KOH,THF,0
4835,R1_B(OH)2,R2_Br,Xantphos,KOH,THF,19.27000046
4836,R1_B(OH)2,R2_Br,Tol,KOH,THF,35
4837,R1_B(OH)2,R2_Br,P(tBu)3,LiOtBu,THF,52.47000122
4838,R1_B(OH)2,R2_Br,P(Cy)3,LiOtBu,THF,0
4839,R1_B(OH)2,R2_Br,AmPhos,LiOtBu,THF,0
4840,R1_B(OH)2,R2_Br,PPh3,LiOtBu,THF,35.09999847
4841,R1_B(OH)2,R2_Br,P(o-Tol)3,LiOtBu,THF,40.68999863
4842,R1_B(OH)2,R2_Br,cataCXium A,LiOtBu,THF,0
4843,R1_B(OH)2,R2_Br,SPhos,LiOtBu,THF,35.22000122
4844,R1_B(OH)2,R2_Br,dtbpf,LiOtBu,THF,0
4845,R1_B(OH)2,R2_Br,XPhos,LiOtBu,THF,41.41999817
4846,R1_B(OH)2,R2_Br,dppf,LiOtBu,THF,23.77000046
4847,R1_B(OH)2,R2_Br,Xantphos,LiOtBu,THF,17.97999954
4848,R1_B(OH)2,R2_Br,Tol,LiOtBu,THF,0
4849,R1_B(OH)2,R2_Br,P(tBu)3,NaHCO3,THF,0
4850,R1_B(OH)2,R2_Br,P(Cy)3,NaHCO3,THF,65.69000244
4851,R1_B(OH)2,R2_Br,AmPhos,NaHCO3,THF,60.5
4852,R1_B(OH)2,R2_Br,PPh3,NaHCO3,THF,26.65999985
4853,R1_B(OH)2,R2_Br,P(o-Tol)3,NaHCO3,THF,36.91999817
4854,R1_B(OH)2,R2_Br,cataCXium A,NaHCO3,THF,0
4855,R1_B(OH)2,R2_Br,SPhos,NaHCO3,THF,21.29999924
4856,R1_B(OH)2,R2_Br,dtbpf,NaHCO3,THF,50.18000031
4857,R1_B(OH)2,R2_Br,XPhos,NaHCO3,THF,42.18000031
4858,R1_B(OH)2,R2_Br,dppf,NaHCO3,THF,49.11999893
4859,R1_B(OH)2,R2_Br,Xantphos,NaHCO3,THF,0
4860,R1_B(OH)2,R2_Br,Tol,NaHCO3,THF,22.93000031
4861,R1_B(OH)2,R2_Br,P(tBu)3,Et3N,THF,38.90000153
4862,R1_B(OH)2,R2_Br,P(Cy)3,Et3N,THF,35.79000092
4863,R1_B(OH)2,R2_Br,AmPhos,Et3N,THF,35.74000168
4864,R1_B(OH)2,R2_Br,PPh3,Et3N,THF,17.55999947
4865,R1_B(OH)2,R2_Br,P(o-Tol)3,Et3N,THF,0
4866,R1_B(OH)2,R2_Br,cataCXium A,Et3N,THF,32.04999924
4867,R1_B(OH)2,R2_Br,SPhos,Et3N,THF,19.25
4868,R1_B(OH)2,R2_Br,dtbpf,Et3N,THF,0
4869,R1_B(OH)2,R2_Br,XPhos,Et3N,THF,24.67000008
4870,R1_B(OH)2,R2_Br,dppf,Et3N,THF,27.87000084
4871,R1_B(OH)2,R2_Br,Xantphos,Et3N,THF,0
4872,R1_B(OH)2,R2_Br,Tol,Et3N,THF,0
4873,R1_B(OH)2,R2_Br,P(tBu)3,CsF,THF,25.70999908
4874,R1_B(OH)2,R2_Br,P(Cy)3,CsF,THF,36.75
4875,R1_B(OH)2,R2_Br,AmPhos,CsF,THF,44.52000046
4876,R1_B(OH)2,R2_Br,PPh3,CsF,THF,0
4877,R1_B(OH)2,R2_Br,P(o-Tol)3,CsF,THF,26.79000092
4878,R1_B(OH)2,R2_Br,cataCXium A,CsF,THF,36.74000168
4879,R1_B(OH)2,R2_Br,SPhos,CsF,THF,28.67000008
4880,R1_B(OH)2,R2_Br,dtbpf,CsF,THF,42.81000137
4881,R1_B(OH)2,R2_Br,XPhos,CsF,THF,15.19999981
4882,R1_B(OH)2,R2_Br,dppf,CsF,THF,37.13000107
4883,R1_B(OH)2,R2_Br,Xantphos,CsF,THF,0
4884,R1_B(OH)2,R2_Br,Tol,CsF,THF,0
4885,R1_B(OH)2,R2_Br,P(tBu)3,K3PO4,THF,30.96999931
4886,R1_B(OH)2,R2_Br,P(Cy)3,K3PO4,THF,33.25
4887,R1_B(OH)2,R2_Br,AmPhos,K3PO4,THF,42.52000046
4888,R1_B(OH)2,R2_Br,PPh3,K3PO4,THF,17.52000046
4889,R1_B(OH)2,R2_Br,P(o-Tol)3,K3PO4,THF,30.63999939
4890,R1_B(OH)2,R2_Br,cataCXium A,K3PO4,THF,39.72999954
4891,R1_B(OH)2,R2_Br,SPhos,K3PO4,THF,21.77000046
4892,R1_B(OH)2,R2_Br,dtbpf,K3PO4,THF,44
4893,R1_B(OH)2,R2_Br,XPhos,K3PO4,THF,33.33000183
4894,R1_B(OH)2,R2_Br,dppf,K3PO4,THF,34.50999832
4895,R1_B(OH)2,R2_Br,Xantphos,K3PO4,THF,0
4896,R1_B(OH)2,R2_Br,Tol,K3PO4,THF,19.14999962
4897,R1_B(OH)2,R2_Br,P(tBu)3,None,DMF,0
4898,R1_B(OH)2,R2_Br,P(Cy)3,None,DMF,0
4899,R1_B(OH)2,R2_Br,AmPhos,None,DMF,0
4900,R1_B(OH)2,R2_Br,PPh3,None,DMF,0
4901,R1_B(OH)2,R2_Br,P(o-Tol)3,None,DMF,0
4902,R1_B(OH)2,R2_Br,cataCXium A,None,DMF,0
4903,R1_B(OH)2,R2_Br,SPhos,None,DMF,0
4904,R1_B(OH)2,R2_Br,dtbpf,None,DMF,0
4905,R1_B(OH)2,R2_Br,XPhos,None,DMF,0
4906,R1_B(OH)2,R2_Br,dppf,None,DMF,0
4907,R1_B(OH)2,R2_Br,Xantphos,None,DMF,0
4908,R1_B(OH)2,R2_Br,Tol,None,DMF,0
4909,R1_B(OH)2,R2_Br,P(tBu)3,NaOH,DMF,19.62999916
4910,R1_B(OH)2,R2_Br,P(Cy)3,NaOH,DMF,58.22000122
4911,R1_B(OH)2,R2_Br,AmPhos,NaOH,DMF,32.11999893
4912,R1_B(OH)2,R2_Br,PPh3,NaOH,DMF,35.02000046
4913,R1_B(OH)2,R2_Br,P(o-Tol)3,NaOH,DMF,17.45999908
4914,R1_B(OH)2,R2_Br,cataCXium A,NaOH,DMF,40.97000122
4915,R1_B(OH)2,R2_Br,SPhos,NaOH,DMF,39.47999954
4916,R1_B(OH)2,R2_Br,dtbpf,NaOH,DMF,55.75
4917,R1_B(OH)2,R2_Br,XPhos,NaOH,DMF,33.66999817
4918,R1_B(OH)2,R2_Br,dppf,NaOH,DMF,0
4919,R1_B(OH)2,R2_Br,Xantphos,NaOH,DMF,0
4920,R1_B(OH)2,R2_Br,Tol,NaOH,DMF,20.86000061
4921,R1_B(OH)2,R2_Br,P(tBu)3,KOH,DMF,43.95999908
4922,R1_B(OH)2,R2_Br,P(Cy)3,KOH,DMF,65.58000183
4923,R1_B(OH)2,R2_Br,AmPhos,KOH,DMF,44.72999954
4924,R1_B(OH)2,R2_Br,PPh3,KOH,DMF,56.09999847
4925,R1_B(OH)2,R2_Br,P(o-Tol)3,KOH,DMF,52.95999908
4926,R1_B(OH)2,R2_Br,cataCXium A,KOH,DMF,56.93000031
4927,R1_B(OH)2,R2_Br,SPhos,KOH,DMF,44.25
4928,R1_B(OH)2,R2_Br,dtbpf,KOH,DMF,71.87999725
4929,R1_B(OH)2,R2_Br,XPhos,KOH,DMF,54.95000076
4930,R1_B(OH)2,R2_Br,dppf,KOH,DMF,0
4931,R1_B(OH)2,R2_Br,Xantphos,KOH,DMF,0
4932,R1_B(OH)2,R2_Br,Tol,KOH,DMF,28.94000053
4933,R1_B(OH)2,R2_Br,P(tBu)3,LiOtBu,DMF,42.27999878
4934,R1_B(OH)2,R2_Br,P(Cy)3,LiOtBu,DMF,65
4935,R1_B(OH)2,R2_Br,AmPhos,LiOtBu,DMF,36.88999939
4936,R1_B(OH)2,R2_Br,PPh3,LiOtBu,DMF,37.36999893
4937,R1_B(OH)2,R2_Br,P(o-Tol)3,LiOtBu,DMF,31.29000092
4938,R1_B(OH)2,R2_Br,cataCXium A,LiOtBu,DMF,45.63000107
4939,R1_B(OH)2,R2_Br,SPhos,LiOtBu,DMF,27.04000092
4940,R1_B(OH)2,R2_Br,dtbpf,LiOtBu,DMF,64.12999725
4941,R1_B(OH)2,R2_Br,XPhos,LiOtBu,DMF,30.96999931
4942,R1_B(OH)2,R2_Br,dppf,LiOtBu,DMF,0
4943,R1_B(OH)2,R2_Br,Xantphos,LiOtBu,DMF,0
4944,R1_B(OH)2,R2_Br,Tol,LiOtBu,DMF,15.35000038
4945,R1_B(OH)2,R2_Br,P(tBu)3,NaHCO3,DMF,23.35000038
4946,R1_B(OH)2,R2_Br,P(Cy)3,NaHCO3,DMF,43.72999954
4947,R1_B(OH)2,R2_Br,AmPhos,NaHCO3,DMF,24.67000008
4948,R1_B(OH)2,R2_Br,PPh3,NaHCO3,DMF,18.87999916
4949,R1_B(OH)2,R2_Br,P(o-Tol)3,NaHCO3,DMF,21.35000038
4950,R1_B(OH)2,R2_Br,cataCXium A,NaHCO3,DMF,26.69000053
4951,R1_B(OH)2,R2_Br,SPhos,NaHCO3,DMF,27.56999969
4952,R1_B(OH)2,R2_Br,dtbpf,NaHCO3,DMF,26.28000069
4953,R1_B(OH)2,R2_Br,XPhos,NaHCO3,DMF,21.64999962
4954,R1_B(OH)2,R2_Br,dppf,NaHCO3,DMF,33.45999908
4955,R1_B(OH)2,R2_Br,Xantphos,NaHCO3,DMF,0
4956,R1_B(OH)2,R2_Br,Tol,NaHCO3,DMF,18.62999916
4957,R1_B(OH)2,R2_Br,P(tBu)3,Et3N,DMF,23.61000061
4958,R1_B(OH)2,R2_Br,P(Cy)3,Et3N,DMF,35.72000122
4959,R1_B(OH)2,R2_Br,AmPhos,Et3N,DMF,22.89999962
4960,R1_B(OH)2,R2_Br,PPh3,Et3N,DMF,17.23999977
4961,R1_B(OH)2,R2_Br,P(o-Tol)3,Et3N,DMF,20.15999985
4962,R1_B(OH)2,R2_Br,cataCXium A,Et3N,DMF,21.28000069
4963,R1_B(OH)2,R2_Br,SPhos,Et3N,DMF,0
4964,R1_B(OH)2,R2_Br,dtbpf,Et3N,DMF,0
4965,R1_B(OH)2,R2_Br,XPhos,Et3N,DMF,0
4966,R1_B(OH)2,R2_Br,dppf,Et3N,DMF,0
4967,R1_B(OH)2,R2_Br,Xantphos,Et3N,DMF,0
4968,R1_B(OH)2,R2_Br,Tol,Et3N,DMF,0
4969,R1_B(OH)2,R2_Br,P(tBu)3,CsF,DMF,0
4970,R1_B(OH)2,R2_Br,P(Cy)3,CsF,DMF,19.92000008
4971,R1_B(OH)2,R2_Br,AmPhos,CsF,DMF,28.87000084
4972,R1_B(OH)2,R2_Br,PPh3,CsF,DMF,0
4973,R1_B(OH)2,R2_Br,P(o-Tol)3,CsF,DMF,18.36000061
4974,R1_B(OH)2,R2_Br,cataCXium A,CsF,DMF,45.11000061
4975,R1_B(OH)2,R2_Br,SPhos,CsF,DMF,21.06999969
4976,R1_B(OH)2,R2_Br,dtbpf,CsF,DMF,39.02999878
4977,R1_B(OH)2,R2_Br,XPhos,CsF,DMF,16.22999954
4978,R1_B(OH)2,R2_Br,dppf,CsF,DMF,39.70999908
4979,R1_B(OH)2,R2_Br,Xantphos,CsF,DMF,0
4980,R1_B(OH)2,R2_Br,Tol,CsF,DMF,15.81999969
4981,R1_B(OH)2,R2_Br,P(tBu)3,K3PO4,DMF,28.14999962
4982,R1_B(OH)2,R2_Br,P(Cy)3,K3PO4,DMF,55.61000061
4983,R1_B(OH)2,R2_Br,AmPhos,K3PO4,DMF,39.65000153
4984,R1_B(OH)2,R2_Br,PPh3,K3PO4,DMF,38.91999817
4985,R1_B(OH)2,R2_Br,P(o-Tol)3,K3PO4,DMF,43.04999924
4986,R1_B(OH)2,R2_Br,cataCXium A,K3PO4,DMF,55.97000122
4987,R1_B(OH)2,R2_Br,SPhos,K3PO4,DMF,47.45999908
4988,R1_B(OH)2,R2_Br,dtbpf,K3PO4,DMF,59.29999924
4989,R1_B(OH)2,R2_Br,XPhos,K3PO4,DMF,44.40000153
4990,R1_B(OH)2,R2_Br,dppf,K3PO4,DMF,29.02000046
4991,R1_B(OH)2,R2_Br,Xantphos,K3PO4,DMF,0
4992,R1_B(OH)2,R2_Br,Tol,K3PO4,DMF,43.61000061
4993,R1_BF3K,R2_Br,P(tBu)3,None,MeOH,32.08000183
4994,R1_BF3K,R2_Br,P(Cy)3,None,MeOH,36.18999863
4995,R1_BF3K,R2_Br,AmPhos,None,MeOH,36.06999969
4996,R1_BF3K,R2_Br,PPh3,None,MeOH,24.72999954
4997,R1_BF3K,R2_Br,P(o-Tol)3,None,MeOH,44.16999817
4998,R1_BF3K,R2_Br,cataCXium A,None,MeOH,39.59000015
4999,R1_BF3K,R2_Br,SPhos,None,MeOH,23.60000038
5000,R1_BF3K,R2_Br,dtbpf,None,MeOH,22.30999947
5001,R1_BF3K,R2_Br,XPhos,None,MeOH,24.10000038
