"inputs[""Aryl Halide""].components[0].identifiers[0].value","inputs[""Boronate in Solvent""].components[0].identifiers[0].value","inputs[""Ligand in Solvent""].components[0].identifiers[0].value","inputs[""Base in Solvent""].components[0].identifiers[0].value","inputs[""Solvent_1""].components[0].identifiers[0].value",outcomes[0].products[0].measurements[0].percentage.value
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[Li+].CC(C)(C)[O-],CN(C)C=O,16.389999389648438
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],[Li+].CC(C)(C)[O-],CN(C)C=O,21.3700008392334
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,[Li+].CC(C)(C)[O-],CN(C)C=O,16.010000228881836
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],[Li+].CC(C)(C)[O-],CN(C)C=O,20.520000457763672
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,[Li+].CC(C)(C)[O-],CN(C)C=O,17.959999084472656
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1,C(=O)(O)[O-].[Na+],CN(C)C=O,19.59000015258789
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,C(=O)(O)[O-].[Na+],CN(C)C=O,16.18000030517578
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P(c2ccccc2)c3ccccc3,C(=O)(O)[O-].[Na+],CN(C)C=O,20.350000381469727
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,C(=O)(O)[O-].[Na+],CN(C)C=O,14.899999618530272
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,C(=O)(O)[O-].[Na+],CN(C)C=O,16.959999084472656
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1P(c2ccccc2C)c3ccccc3C,C(=O)(O)[O-].[Na+],CN(C)C=O,15.579999923706056
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,C(=O)(O)[O-].[Na+],CN(C)C=O,18.96999931335449
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,C(=O)(O)[O-].[Na+],CN(C)C=O,17.1299991607666
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],C(=O)(O)[O-].[Na+],CN(C)C=O,21.1299991607666
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,C(=O)(O)[O-].[Na+],CN(C)C=O,17.209999084472656
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],C(=O)(O)[O-].[Na+],CN(C)C=O,24.6299991607666
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,C(=O)(O)[O-].[Na+],CN(C)C=O,21.1299991607666
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1,CCN(CC)CC,CN(C)C=O,17.770000457763672
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCN(CC)CC,CN(C)C=O,17.969999313354492
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P(c2ccccc2)c3ccccc3,CCN(CC)CC,CN(C)C=O,18.6299991607666
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,CCN(CC)CC,CN(C)C=O,17.25
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,CCN(CC)CC,CN(C)C=O,15.670000076293944
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1P(c2ccccc2C)c3ccccc3C,CCN(CC)CC,CN(C)C=O,20.32999992370605
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,CCN(CC)CC,CN(C)C=O,23.82999992370605
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,CCN(CC)CC,CN(C)C=O,20.549999237060547
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],CCN(CC)CC,CN(C)C=O,23.520000457763672
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,CCN(CC)CC,CN(C)C=O,21.739999771118164
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],CCN(CC)CC,CN(C)C=O,34.0099983215332
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,CCN(CC)CC,CN(C)C=O,18.229999542236328
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1,[F-].[Cs+],CN(C)C=O,25.82999992370605
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,[F-].[Cs+],CN(C)C=O,16.3799991607666
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P(c2ccccc2)c3ccccc3,[F-].[Cs+],CN(C)C=O,24.479999542236328
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,[F-].[Cs+],CN(C)C=O,15.649999618530272
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[F-].[Cs+],CN(C)C=O,15.079999923706056
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[F-].[Cs+],CN(C)C=O,17.559999465942383
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,[F-].[Cs+],CN(C)C=O,17.6299991607666
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[F-].[Cs+],CN(C)C=O,20.90999984741211
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],[F-].[Cs+],CN(C)C=O,29.84000015258789
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,[F-].[Cs+],CN(C)C=O,20.82999992370605
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],[F-].[Cs+],CN(C)C=O,35.22999954223633
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,[F-].[Cs+],CN(C)C=O,18.09000015258789
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CN(C)C=O,24.530000686645508
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CN(C)C=O,16.59000015258789
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P(c2ccccc2)c3ccccc3,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CN(C)C=O,18.57999992370605
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CN(C)C=O,18.450000762939453
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CN(C)C=O,19.8700008392334
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CN(C)C=O,24.190000534057617
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CN(C)C=O,20.299999237060547
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CN(C)C=O,19.59000015258789
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CN(C)C=O,21.940000534057617
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CN(C)C=O,17.959999084472656
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CN(C)C=O,24.200000762939453
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CN(C)C=O,16.5
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1,O,CO,17.899999618530273
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,O,CO,20.809999465942383
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P(c2ccccc2)c3ccccc3,O,CO,19.75
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,O,CO,18.209999084472656
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,O,CO,15.899999618530272
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1P(c2ccccc2C)c3ccccc3C,O,CO,16.420000076293945
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,O,CO,24.690000534057617
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,O,CO,20.729999542236328
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],O,CO,19.31999969482422
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,O,CO,22.670000076293945
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],O,CO,20.280000686645508
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,O,CO,19.989999771118164
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1,[OH-].[Na+],CO,23.13999938964844
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,[OH-].[Na+],CO,24.93000030517578
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P(c2ccccc2)c3ccccc3,[OH-].[Na+],CO,18.71999931335449
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,[OH-].[Na+],CO,18.149999618530277
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[OH-].[Na+],CO,19.90999984741211
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[OH-].[Na+],CO,18.299999237060547
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,[OH-].[Na+],CO,21.38999938964844
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[OH-].[Na+],CO,49.9900016784668
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],[OH-].[Na+],CO,28.06999969482422
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,[OH-].[Na+],CO,48.27000045776367
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],[OH-].[Na+],CO,24.68000030517578
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,[OH-].[Na+],CO,21.68000030517578
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1,[OH-].[K+],CO,23.559999465942383
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,[OH-].[K+],CO,22.100000381469727
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P(c2ccccc2)c3ccccc3,[OH-].[K+],CO,21.950000762939453
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,[OH-].[K+],CO,18.309999465942383
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[OH-].[K+],CO,18.1200008392334
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[OH-].[K+],CO,17.600000381469727
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,[OH-].[K+],CO,22.0
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[OH-].[K+],CO,41.18999862670898
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],[OH-].[K+],CO,22.479999542236328
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,[OH-].[K+],CO,47.0099983215332
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],[OH-].[K+],CO,24.709999084472656
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,[OH-].[K+],CO,18.76000022888184
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1,[Li+].CC(C)(C)[O-],CO,22.309999465942383
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,[Li+].CC(C)(C)[O-],CO,21.350000381469727
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P(c2ccccc2)c3ccccc3,[Li+].CC(C)(C)[O-],CO,17.6299991607666
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,[Li+].CC(C)(C)[O-],CO,15.260000228881836
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[Li+].CC(C)(C)[O-],CO,16.979999542236328
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[Li+].CC(C)(C)[O-],CO,15.15999984741211
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,[Li+].CC(C)(C)[O-],CO,26.239999771118164
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[Li+].CC(C)(C)[O-],CO,41.970001220703125
